Datum;Tag;Monat;Jahr;Standort;Produkthauptgruppe;Produktgruppe;Menge
2004-07-28;28;7;2004;BW;Zeitschriften;Tageszeitung;6
2004-07-28;28;7;2004;RP;Lebensmittel;Süsses;2
2004-07-28;28;7;2004;BW;Zeitschriften;Magazin;13
2004-07-28;28;7;2004;BW;Lebensmittel;Süsses;10
2004-07-28;28;7;2004;RP;Zeitschriften;Tageszeitung;1
2004-07-28;28;7;2004;RP;Zeitschriften;Tageszeitung;12
2004-07-28;28;7;2004;BW;Zeitschriften;Tageszeitung;8
2004-07-29;29;7;2004;RP;Lebensmittel;Süsses;3
2004-07-29;29;7;2004;BW;Schreibwaren;Papier;8
2004-07-29;29;7;2004;HS;Zeitschriften;Magazin;2
2004-07-29;29;7;2004;HS;Lebensmittel;Gebäck;8
2004-07-29;29;7;2004;BW;Zeitschriften;Tageszeitung;11
2004-07-29;29;7;2004;RP;Lebensmittel;Süsses;9
2004-07-29;29;7;2004;RP;Lebensmittel;Gebäck;12
2004-07-30;30;7;2004;RP;Zeitschriften;Tageszeitung;7
2004-07-30;30;7;2004;RP;Schreibwaren;Stifte;4
2004-07-30;30;7;2004;RP;Schreibwaren;Stifte;2
2004-07-30;30;7;2004;HS;Zeitschriften;Tageszeitung;6
2004-07-30;30;7;2004;BW;Schreibwaren;Papier;9
2004-07-30;30;7;2004;BY;Zeitschriften;Magazin;10
2004-07-30;30;7;2004;HS;Zeitschriften;Magazin;3
2004-07-30;30;7;2004;RP;Lebensmittel;Süsses;8
2004-07-31;31;7;2004;HS;Lebensmittel;Süsses;9
2004-07-31;31;7;2004;RP;Zeitschriften;Magazin;6
2004-07-31;31;7;2004;BY;Lebensmittel;Gebäck;11
2004-07-31;31;7;2004;BY;Lebensmittel;Gebäck;5
2004-07-31;31;7;2004;BW;Schreibwaren;Papier;5
2004-07-31;31;7;2004;BY;Zeitschriften;Magazin;6
2004-08-01;1;8;2004;RP;Zeitschriften;Magazin;13
2004-08-01;1;8;2004;HS;Lebensmittel;Süsses;3
2004-08-01;1;8;2004;RP;Lebensmittel;Süsses;3
2004-08-01;1;8;2004;HS;Schreibwaren;Papier;3
2004-08-01;1;8;2004;BY;Zeitschriften;Magazin;12
2004-08-01;1;8;2004;BY;Schreibwaren;Stifte;8
2004-08-01;1;8;2004;BW;Lebensmittel;Gebäck;3
2004-08-01;1;8;2004;BY;Zeitschriften;Magazin;5
2004-08-01;1;8;2004;HS;Lebensmittel;Süsses;1
2004-08-02;2;8;2004;BY;Schreibwaren;Papier;13
2004-08-02;2;8;2004;BY;Zeitschriften;Magazin;1
2004-08-02;2;8;2004;RP;Lebensmittel;Gebäck;1
2004-08-02;2;8;2004;BY;Schreibwaren;Stifte;5
2004-08-03;3;8;2004;BY;Lebensmittel;Gebäck;7
2004-08-03;3;8;2004;BW;Zeitschriften;Tageszeitung;9
2004-08-03;3;8;2004;BY;Zeitschriften;Magazin;4
2004-08-03;3;8;2004;RP;Zeitschriften;Tageszeitung;8
2004-08-03;3;8;2004;BY;Zeitschriften;Magazin;13
2004-08-03;3;8;2004;BY;Zeitschriften;Magazin;10
2004-08-03;3;8;2004;RP;Lebensmittel;Süsses;3
2004-08-03;3;8;2004;BW;Zeitschriften;Tageszeitung;11
2004-08-03;3;8;2004;BY;Schreibwaren;Stifte;8
2004-08-04;4;8;2004;RP;Schreibwaren;Stifte;8
2004-08-04;4;8;2004;RP;Zeitschriften;Tageszeitung;7
2004-08-04;4;8;2004;HS;Lebensmittel;Süsses;13
2004-08-04;4;8;2004;RP;Zeitschriften;Magazin;12
2004-08-04;4;8;2004;BW;Zeitschriften;Magazin;7
2004-08-04;4;8;2004;RP;Zeitschriften;Magazin;5
2004-08-04;4;8;2004;BY;Schreibwaren;Stifte;5
2004-08-04;4;8;2004;HS;Schreibwaren;Stifte;4
2004-08-05;5;8;2004;BW;Lebensmittel;Gebäck;9
2004-08-05;5;8;2004;BY;Lebensmittel;Süsses;2
2004-08-05;5;8;2004;BW;Schreibwaren;Stifte;3
2004-08-05;5;8;2004;BY;Zeitschriften;Tageszeitung;10
2004-08-06;6;8;2004;RP;Schreibwaren;Papier;6
2004-08-06;6;8;2004;BW;Schreibwaren;Stifte;2
2004-08-06;6;8;2004;BW;Zeitschriften;Magazin;9
2004-08-06;6;8;2004;BY;Schreibwaren;Stifte;6
2004-08-07;7;8;2004;RP;Schreibwaren;Stifte;4
2004-08-07;7;8;2004;BW;Schreibwaren;Stifte;8
2004-08-07;7;8;2004;BY;Schreibwaren;Stifte;2
2004-08-08;8;8;2004;BY;Lebensmittel;Süsses;4
2004-08-08;8;8;2004;RP;Lebensmittel;Süsses;5
2004-08-08;8;8;2004;BY;Zeitschriften;Tageszeitung;7
2004-08-08;8;8;2004;HS;Zeitschriften;Tageszeitung;5
2004-08-08;8;8;2004;BY;Lebensmittel;Gebäck;1
2004-08-09;9;8;2004;RP;Schreibwaren;Papier;9
2004-08-09;9;8;2004;BY;Schreibwaren;Stifte;1
2004-08-09;9;8;2004;BW;Schreibwaren;Stifte;13
2004-08-10;10;8;2004;BW;Schreibwaren;Stifte;3
2004-08-10;10;8;2004;RP;Lebensmittel;Süsses;11
2004-08-10;10;8;2004;BW;Zeitschriften;Tageszeitung;6
2004-08-10;10;8;2004;BY;Lebensmittel;Süsses;3
2004-08-11;11;8;2004;BW;Zeitschriften;Tageszeitung;6
2004-08-11;11;8;2004;BY;Zeitschriften;Magazin;7
2004-08-12;12;8;2004;RP;Zeitschriften;Tageszeitung;11
2004-08-12;12;8;2004;HS;Schreibwaren;Papier;9
2004-08-13;13;8;2004;RP;Schreibwaren;Papier;10
2004-08-13;13;8;2004;BY;Schreibwaren;Papier;9
2004-08-13;13;8;2004;RP;Zeitschriften;Magazin;9
2004-08-13;13;8;2004;HS;Schreibwaren;Papier;11
2004-08-13;13;8;2004;BW;Zeitschriften;Magazin;2
2004-08-13;13;8;2004;RP;Zeitschriften;Tageszeitung;10
2004-08-14;14;8;2004;HS;Lebensmittel;Gebäck;2
2004-08-14;14;8;2004;HS;Zeitschriften;Magazin;7
2004-08-14;14;8;2004;HS;Schreibwaren;Papier;13
2004-08-14;14;8;2004;BY;Schreibwaren;Stifte;5
2004-08-14;14;8;2004;HS;Zeitschriften;Magazin;11
2004-08-14;14;8;2004;RP;Schreibwaren;Papier;10
2004-08-14;14;8;2004;BY;Schreibwaren;Papier;3
2004-08-14;14;8;2004;BW;Zeitschriften;Tageszeitung;10
2004-08-15;15;8;2004;RP;Zeitschriften;Tageszeitung;9
2004-08-15;15;8;2004;BY;Schreibwaren;Papier;12
2004-08-15;15;8;2004;BY;Schreibwaren;Stifte;6
2004-08-16;16;8;2004;HS;Schreibwaren;Stifte;3
2004-08-16;16;8;2004;BW;Schreibwaren;Stifte;4
2004-08-16;16;8;2004;RP;Schreibwaren;Stifte;8
2004-08-16;16;8;2004;RP;Lebensmittel;Süsses;11
2004-08-16;16;8;2004;RP;Zeitschriften;Tageszeitung;5
2004-08-16;16;8;2004;HS;Schreibwaren;Stifte;1
2004-08-16;16;8;2004;BW;Zeitschriften;Tageszeitung;3
2004-08-17;17;8;2004;RP;Schreibwaren;Stifte;1
2004-08-17;17;8;2004;RP;Zeitschriften;Tageszeitung;2
2004-08-17;17;8;2004;BW;Lebensmittel;Süsses;12
2004-08-17;17;8;2004;RP;Lebensmittel;Gebäck;1
2004-08-18;18;8;2004;BY;Schreibwaren;Stifte;7
2004-08-18;18;8;2004;HS;Lebensmittel;Gebäck;13
2004-08-18;18;8;2004;BY;Zeitschriften;Tageszeitung;11
2004-08-18;18;8;2004;BW;Lebensmittel;Gebäck;2
2004-08-18;18;8;2004;RP;Zeitschriften;Tageszeitung;2
2004-08-18;18;8;2004;RP;Zeitschriften;Tageszeitung;8
2004-08-19;19;8;2004;BW;Lebensmittel;Süsses;4
2004-08-19;19;8;2004;BY;Lebensmittel;Süsses;1
2004-08-19;19;8;2004;HS;Schreibwaren;Papier;5
2004-08-19;19;8;2004;BW;Lebensmittel;Gebäck;11
2004-08-19;19;8;2004;HS;Lebensmittel;Süsses;3
2004-08-19;19;8;2004;BW;Lebensmittel;Süsses;6
2004-08-19;19;8;2004;BY;Lebensmittel;Süsses;9
2004-08-19;19;8;2004;BY;Schreibwaren;Papier;5
2004-08-19;19;8;2004;HS;Zeitschriften;Magazin;7
2004-08-20;20;8;2004;HS;Zeitschriften;Tageszeitung;3
2004-08-20;20;8;2004;HS;Lebensmittel;Süsses;3
2004-08-20;20;8;2004;HS;Lebensmittel;Süsses;11
2004-08-20;20;8;2004;BW;Zeitschriften;Tageszeitung;12
2004-08-21;21;8;2004;BY;Lebensmittel;Gebäck;11
2004-08-21;21;8;2004;BY;Zeitschriften;Tageszeitung;5
2004-08-21;21;8;2004;HS;Zeitschriften;Tageszeitung;9
2004-08-21;21;8;2004;RP;Zeitschriften;Tageszeitung;12
2004-08-21;21;8;2004;HS;Lebensmittel;Gebäck;6
2004-08-21;21;8;2004;HS;Lebensmittel;Gebäck;8
2004-08-21;21;8;2004;RP;Schreibwaren;Stifte;1
2004-08-21;21;8;2004;HS;Zeitschriften;Tageszeitung;2
2004-08-21;21;8;2004;RP;Schreibwaren;Stifte;1
2004-08-22;22;8;2004;BY;Lebensmittel;Süsses;13
2004-08-22;22;8;2004;HS;Zeitschriften;Tageszeitung;9
2004-08-22;22;8;2004;BY;Schreibwaren;Stifte;4
2004-08-22;22;8;2004;BW;Schreibwaren;Papier;9
2004-08-22;22;8;2004;RP;Lebensmittel;Süsses;1
2004-08-23;23;8;2004;RP;Zeitschriften;Tageszeitung;2
2004-08-23;23;8;2004;BY;Lebensmittel;Süsses;2
2004-08-23;23;8;2004;BY;Lebensmittel;Gebäck;7
2004-08-23;23;8;2004;HS;Lebensmittel;Gebäck;10
2004-08-23;23;8;2004;BW;Schreibwaren;Papier;10
2004-08-24;24;8;2004;RP;Lebensmittel;Süsses;6
2004-08-24;24;8;2004;HS;Zeitschriften;Magazin;5
2004-08-24;24;8;2004;RP;Schreibwaren;Papier;5
2004-08-24;24;8;2004;BW;Lebensmittel;Gebäck;10
2004-08-24;24;8;2004;HS;Schreibwaren;Papier;10
2004-08-24;24;8;2004;BY;Lebensmittel;Gebäck;10
2004-08-24;24;8;2004;BW;Zeitschriften;Tageszeitung;7
2004-08-24;24;8;2004;RP;Lebensmittel;Süsses;4
2004-08-24;24;8;2004;BY;Lebensmittel;Süsses;8
2004-08-24;24;8;2004;BW;Schreibwaren;Papier;5
2004-08-25;25;8;2004;HS;Zeitschriften;Magazin;13
2004-08-25;25;8;2004;HS;Lebensmittel;Süsses;7
2004-08-25;25;8;2004;BW;Schreibwaren;Stifte;7
2004-08-25;25;8;2004;BY;Lebensmittel;Gebäck;13
2004-08-25;25;8;2004;BY;Schreibwaren;Papier;12
2004-08-25;25;8;2004;HS;Zeitschriften;Tageszeitung;7
2004-08-25;25;8;2004;HS;Zeitschriften;Tageszeitung;11
2004-08-26;26;8;2004;BW;Zeitschriften;Tageszeitung;7
2004-08-26;26;8;2004;HS;Lebensmittel;Süsses;2
2004-08-26;26;8;2004;BW;Zeitschriften;Magazin;5
2004-08-27;27;8;2004;BY;Schreibwaren;Papier;10
2004-08-27;27;8;2004;BY;Schreibwaren;Stifte;11
2004-08-27;27;8;2004;BY;Lebensmittel;Süsses;2
2004-08-28;28;8;2004;BY;Lebensmittel;Süsses;4
2004-08-28;28;8;2004;RP;Schreibwaren;Stifte;4
2004-08-28;28;8;2004;HS;Zeitschriften;Magazin;1
2004-08-28;28;8;2004;HS;Schreibwaren;Papier;5
2004-08-28;28;8;2004;HS;Lebensmittel;Gebäck;12
2004-08-28;28;8;2004;BW;Schreibwaren;Stifte;9
2004-08-29;29;8;2004;RP;Schreibwaren;Stifte;10
2004-08-29;29;8;2004;RP;Zeitschriften;Magazin;9
2004-08-29;29;8;2004;HS;Lebensmittel;Gebäck;1
2004-08-29;29;8;2004;BY;Zeitschriften;Tageszeitung;8
2004-08-29;29;8;2004;HS;Schreibwaren;Papier;4
2004-08-30;30;8;2004;BY;Schreibwaren;Stifte;3
2004-08-30;30;8;2004;BY;Lebensmittel;Gebäck;11
2004-08-30;30;8;2004;BY;Schreibwaren;Stifte;7
2004-08-30;30;8;2004;BY;Schreibwaren;Papier;11
2004-08-30;30;8;2004;BW;Zeitschriften;Tageszeitung;2
2004-08-30;30;8;2004;BY;Schreibwaren;Papier;11
2004-08-30;30;8;2004;BY;Lebensmittel;Gebäck;12
2004-08-30;30;8;2004;HS;Zeitschriften;Tageszeitung;9
2004-08-30;30;8;2004;BW;Schreibwaren;Papier;13
2004-08-31;31;8;2004;BW;Lebensmittel;Gebäck;2
2004-08-31;31;8;2004;RP;Schreibwaren;Stifte;4
2004-08-31;31;8;2004;HS;Zeitschriften;Tageszeitung;12
2004-08-31;31;8;2004;BW;Zeitschriften;Magazin;9
2004-08-31;31;8;2004;RP;Zeitschriften;Magazin;6
2004-08-31;31;8;2004;HS;Zeitschriften;Tageszeitung;11
2004-09-01;1;9;2004;BY;Lebensmittel;Gebäck;8
2004-09-01;1;9;2004;BY;Zeitschriften;Magazin;12
2004-09-01;1;9;2004;BY;Schreibwaren;Stifte;11
2004-09-01;1;9;2004;BY;Schreibwaren;Papier;9
2004-09-01;1;9;2004;BY;Schreibwaren;Stifte;7
2004-09-01;1;9;2004;RP;Lebensmittel;Süsses;5
2004-09-02;2;9;2004;RP;Schreibwaren;Papier;4
2004-09-02;2;9;2004;BY;Lebensmittel;Süsses;4
2004-09-02;2;9;2004;BW;Schreibwaren;Papier;3
2004-09-02;2;9;2004;BW;Zeitschriften;Tageszeitung;12
2004-09-03;3;9;2004;HS;Lebensmittel;Süsses;2
2004-09-03;3;9;2004;HS;Schreibwaren;Papier;11
2004-09-03;3;9;2004;RP;Schreibwaren;Stifte;3
2004-09-04;4;9;2004;BW;Zeitschriften;Tageszeitung;3
2004-09-04;4;9;2004;BY;Zeitschriften;Magazin;3
2004-09-04;4;9;2004;BY;Schreibwaren;Papier;5
2004-09-04;4;9;2004;HS;Lebensmittel;Süsses;7
2004-09-04;4;9;2004;HS;Lebensmittel;Süsses;10
2004-09-04;4;9;2004;HS;Lebensmittel;Gebäck;11
2004-09-04;4;9;2004;BW;Schreibwaren;Papier;12
2004-09-04;4;9;2004;HS;Schreibwaren;Papier;10
2004-09-04;4;9;2004;RP;Lebensmittel;Süsses;2
2004-09-04;4;9;2004;HS;Lebensmittel;Süsses;9
2004-09-05;5;9;2004;HS;Lebensmittel;Gebäck;10
2004-09-05;5;9;2004;BY;Lebensmittel;Süsses;6
2004-09-05;5;9;2004;BW;Schreibwaren;Papier;7
2004-09-05;5;9;2004;BY;Lebensmittel;Gebäck;11
2004-09-05;5;9;2004;BW;Zeitschriften;Magazin;9
2004-09-05;5;9;2004;HS;Lebensmittel;Süsses;10
2004-09-05;5;9;2004;RP;Zeitschriften;Magazin;2
2004-09-05;5;9;2004;HS;Lebensmittel;Gebäck;1
2004-09-05;5;9;2004;BY;Lebensmittel;Süsses;9
2004-09-06;6;9;2004;HS;Lebensmittel;Gebäck;12
2004-09-06;6;9;2004;RP;Schreibwaren;Papier;13
2004-09-06;6;9;2004;BY;Schreibwaren;Stifte;6
2004-09-07;7;9;2004;HS;Lebensmittel;Süsses;13
2004-09-07;7;9;2004;RP;Schreibwaren;Stifte;10
2004-09-07;7;9;2004;HS;Schreibwaren;Papier;1
2004-09-07;7;9;2004;RP;Lebensmittel;Süsses;13
2004-09-07;7;9;2004;BW;Lebensmittel;Gebäck;13
2004-09-07;7;9;2004;BW;Lebensmittel;Süsses;5
2004-09-07;7;9;2004;HS;Schreibwaren;Stifte;10
2004-09-07;7;9;2004;RP;Zeitschriften;Tageszeitung;5
2004-09-07;7;9;2004;BY;Schreibwaren;Papier;3
2004-09-08;8;9;2004;BW;Schreibwaren;Stifte;2
2004-09-08;8;9;2004;BW;Lebensmittel;Gebäck;4
2004-09-08;8;9;2004;HS;Lebensmittel;Süsses;13
2004-09-08;8;9;2004;BY;Lebensmittel;Gebäck;4
2004-09-08;8;9;2004;BY;Zeitschriften;Tageszeitung;1
2004-09-09;9;9;2004;RP;Zeitschriften;Magazin;13
2004-09-09;9;9;2004;BY;Schreibwaren;Stifte;4
2004-09-09;9;9;2004;HS;Schreibwaren;Stifte;8
2004-09-10;10;9;2004;BW;Schreibwaren;Papier;7
2004-09-10;10;9;2004;BW;Schreibwaren;Stifte;2
2004-09-10;10;9;2004;HS;Lebensmittel;Gebäck;2
2004-09-11;11;9;2004;BY;Lebensmittel;Gebäck;8
2004-09-11;11;9;2004;HS;Zeitschriften;Magazin;3
2004-09-11;11;9;2004;RP;Zeitschriften;Magazin;7
2004-09-11;11;9;2004;RP;Lebensmittel;Gebäck;1
2004-09-11;11;9;2004;RP;Lebensmittel;Gebäck;1
2004-09-11;11;9;2004;BW;Schreibwaren;Stifte;1
2004-09-11;11;9;2004;HS;Zeitschriften;Tageszeitung;9
2004-09-12;12;9;2004;BW;Zeitschriften;Magazin;6
2004-09-12;12;9;2004;BW;Schreibwaren;Papier;11
2004-09-12;12;9;2004;HS;Schreibwaren;Stifte;7
2004-09-12;12;9;2004;HS;Schreibwaren;Papier;11
2004-09-12;12;9;2004;BY;Lebensmittel;Gebäck;6
2004-09-12;12;9;2004;HS;Lebensmittel;Süsses;3
2004-09-12;12;9;2004;RP;Zeitschriften;Magazin;13
2004-09-12;12;9;2004;BY;Schreibwaren;Stifte;4
2004-09-12;12;9;2004;BY;Zeitschriften;Magazin;6
2004-09-13;13;9;2004;RP;Schreibwaren;Papier;7
2004-09-13;13;9;2004;BY;Zeitschriften;Magazin;9
2004-09-13;13;9;2004;BY;Lebensmittel;Süsses;11
2004-09-13;13;9;2004;RP;Schreibwaren;Papier;3
2004-09-13;13;9;2004;BY;Schreibwaren;Papier;2
2004-09-13;13;9;2004;RP;Zeitschriften;Tageszeitung;11
2004-09-13;13;9;2004;HS;Lebensmittel;Süsses;4
2004-09-14;14;9;2004;RP;Schreibwaren;Stifte;1
2004-09-14;14;9;2004;BY;Schreibwaren;Stifte;11
2004-09-14;14;9;2004;RP;Zeitschriften;Tageszeitung;10
2004-09-14;14;9;2004;HS;Lebensmittel;Gebäck;1
2004-09-14;14;9;2004;HS;Lebensmittel;Süsses;7
2004-09-14;14;9;2004;HS;Schreibwaren;Papier;7
2004-09-14;14;9;2004;HS;Lebensmittel;Gebäck;5
2004-09-15;15;9;2004;BY;Lebensmittel;Süsses;6
2004-09-15;15;9;2004;RP;Zeitschriften;Tageszeitung;2
2004-09-15;15;9;2004;BW;Zeitschriften;Tageszeitung;2
2004-09-15;15;9;2004;BY;Schreibwaren;Stifte;12
2004-09-15;15;9;2004;BW;Schreibwaren;Papier;7
2004-09-16;16;9;2004;BY;Zeitschriften;Tageszeitung;12
2004-09-16;16;9;2004;BY;Schreibwaren;Stifte;12
2004-09-16;16;9;2004;BW;Lebensmittel;Gebäck;1
2004-09-16;16;9;2004;BY;Schreibwaren;Stifte;5
2004-09-16;16;9;2004;RP;Zeitschriften;Magazin;4
2004-09-16;16;9;2004;HS;Lebensmittel;Gebäck;10
2004-09-16;16;9;2004;HS;Lebensmittel;Süsses;10
2004-09-17;17;9;2004;HS;Schreibwaren;Papier;1
2004-09-17;17;9;2004;BW;Schreibwaren;Stifte;3
2004-09-17;17;9;2004;BY;Schreibwaren;Stifte;8
2004-09-17;17;9;2004;BY;Schreibwaren;Papier;1
2004-09-17;17;9;2004;BW;Lebensmittel;Gebäck;1
2004-09-17;17;9;2004;BW;Schreibwaren;Stifte;5
2004-09-17;17;9;2004;BW;Schreibwaren;Stifte;1
2004-09-17;17;9;2004;BY;Zeitschriften;Magazin;5
2004-09-17;17;9;2004;BY;Schreibwaren;Stifte;6
2004-09-17;17;9;2004;HS;Schreibwaren;Papier;3
2004-09-17;17;9;2004;BY;Zeitschriften;Tageszeitung;11
2004-09-17;17;9;2004;BW;Lebensmittel;Süsses;2
2004-09-18;18;9;2004;BW;Zeitschriften;Tageszeitung;6
2004-09-18;18;9;2004;BW;Schreibwaren;Papier;5
2004-09-18;18;9;2004;BY;Zeitschriften;Tageszeitung;1
2004-09-18;18;9;2004;BY;Lebensmittel;Süsses;1
2004-09-19;19;9;2004;RP;Lebensmittel;Süsses;6
2004-09-19;19;9;2004;HS;Schreibwaren;Papier;3
2004-09-19;19;9;2004;HS;Lebensmittel;Süsses;6
2004-09-19;19;9;2004;RP;Schreibwaren;Papier;13
2004-09-19;19;9;2004;RP;Schreibwaren;Stifte;10
2004-09-19;19;9;2004;BY;Schreibwaren;Stifte;9
2004-09-19;19;9;2004;RP;Zeitschriften;Magazin;8
2004-09-19;19;9;2004;BY;Schreibwaren;Papier;10
2004-09-20;20;9;2004;RP;Schreibwaren;Papier;9
2004-09-20;20;9;2004;BY;Zeitschriften;Magazin;10
2004-09-20;20;9;2004;BW;Schreibwaren;Stifte;13
2004-09-20;20;9;2004;BW;Zeitschriften;Tageszeitung;10
2004-09-20;20;9;2004;HS;Lebensmittel;Süsses;3
2004-09-21;21;9;2004;HS;Schreibwaren;Papier;5
2004-09-21;21;9;2004;RP;Zeitschriften;Magazin;4
2004-09-21;21;9;2004;BW;Zeitschriften;Magazin;4
2004-09-21;21;9;2004;BW;Schreibwaren;Papier;9
2004-09-21;21;9;2004;HS;Lebensmittel;Süsses;6
2004-09-21;21;9;2004;HS;Zeitschriften;Magazin;1
2004-09-22;22;9;2004;RP;Lebensmittel;Süsses;7
2004-09-22;22;9;2004;HS;Lebensmittel;Gebäck;8
2004-09-22;22;9;2004;BY;Schreibwaren;Papier;6
2004-09-22;22;9;2004;BW;Zeitschriften;Tageszeitung;6
2004-09-22;22;9;2004;HS;Lebensmittel;Gebäck;11
2004-09-22;22;9;2004;BY;Zeitschriften;Tageszeitung;13
2004-09-22;22;9;2004;BY;Zeitschriften;Magazin;2
2004-09-22;22;9;2004;RP;Zeitschriften;Magazin;3
2004-09-23;23;9;2004;RP;Zeitschriften;Tageszeitung;5
2004-09-23;23;9;2004;HS;Schreibwaren;Papier;6
2004-09-23;23;9;2004;BY;Zeitschriften;Tageszeitung;12
2004-09-23;23;9;2004;RP;Schreibwaren;Papier;3
2004-09-23;23;9;2004;HS;Zeitschriften;Magazin;6
2004-09-23;23;9;2004;HS;Lebensmittel;Gebäck;5
2004-09-24;24;9;2004;BY;Schreibwaren;Papier;1
2004-09-24;24;9;2004;HS;Schreibwaren;Papier;6
2004-09-24;24;9;2004;BY;Lebensmittel;Süsses;1
2004-09-24;24;9;2004;HS;Schreibwaren;Papier;13
2004-09-24;24;9;2004;BW;Schreibwaren;Stifte;10
2004-09-24;24;9;2004;RP;Lebensmittel;Gebäck;6
2004-09-25;25;9;2004;BW;Zeitschriften;Tageszeitung;13
2004-09-25;25;9;2004;HS;Schreibwaren;Stifte;7
2004-09-25;25;9;2004;BY;Schreibwaren;Stifte;3
2004-09-25;25;9;2004;BW;Zeitschriften;Tageszeitung;8
2004-09-25;25;9;2004;BY;Zeitschriften;Magazin;5
2004-09-25;25;9;2004;HS;Lebensmittel;Süsses;5
2004-09-25;25;9;2004;BY;Schreibwaren;Stifte;5
2004-09-25;25;9;2004;RP;Schreibwaren;Stifte;6
2004-09-25;25;9;2004;BW;Schreibwaren;Papier;10
2004-09-25;25;9;2004;RP;Schreibwaren;Stifte;2
2004-09-26;26;9;2004;BW;Schreibwaren;Papier;13
2004-09-26;26;9;2004;RP;Lebensmittel;Gebäck;11
2004-09-26;26;9;2004;BW;Schreibwaren;Stifte;11
2004-09-27;27;9;2004;RP;Schreibwaren;Stifte;2
2004-09-27;27;9;2004;HS;Zeitschriften;Magazin;11
2004-09-27;27;9;2004;BY;Schreibwaren;Stifte;8
2004-09-27;27;9;2004;RP;Schreibwaren;Papier;7
2004-09-28;28;9;2004;BY;Lebensmittel;Gebäck;1
2004-09-28;28;9;2004;BW;Schreibwaren;Stifte;10
2004-09-28;28;9;2004;BY;Schreibwaren;Papier;10
2004-09-28;28;9;2004;BW;Zeitschriften;Tageszeitung;8
2004-09-28;28;9;2004;RP;Zeitschriften;Tageszeitung;12
2004-09-28;28;9;2004;BY;Lebensmittel;Gebäck;11
2004-09-28;28;9;2004;RP;Zeitschriften;Tageszeitung;8
2004-09-28;28;9;2004;RP;Schreibwaren;Papier;9
2004-09-28;28;9;2004;BY;Lebensmittel;Gebäck;10
2004-09-28;28;9;2004;HS;Zeitschriften;Tageszeitung;10
2004-09-29;29;9;2004;BW;Zeitschriften;Magazin;13
2004-09-29;29;9;2004;RP;Schreibwaren;Stifte;2
2004-09-29;29;9;2004;RP;Zeitschriften;Magazin;7
2004-09-29;29;9;2004;HS;Lebensmittel;Gebäck;3
2004-09-29;29;9;2004;BW;Zeitschriften;Tageszeitung;9
2004-09-30;30;9;2004;HS;Lebensmittel;Gebäck;4
2004-09-30;30;9;2004;BY;Schreibwaren;Papier;11
2004-09-30;30;9;2004;BY;Schreibwaren;Stifte;7
2004-09-30;30;9;2004;BY;Zeitschriften;Tageszeitung;11
2004-09-30;30;9;2004;RP;Schreibwaren;Stifte;4
2004-09-30;30;9;2004;BY;Lebensmittel;Gebäck;3
2004-09-30;30;9;2004;BY;Zeitschriften;Tageszeitung;8
2004-09-30;30;9;2004;HS;Schreibwaren;Stifte;7
2004-09-30;30;9;2004;HS;Lebensmittel;Gebäck;13
2004-10-01;1;10;2004;BY;Zeitschriften;Tageszeitung;8
2004-10-01;1;10;2004;RP;Zeitschriften;Tageszeitung;7
2004-10-01;1;10;2004;BW;Schreibwaren;Stifte;10
2004-10-01;1;10;2004;BW;Zeitschriften;Magazin;5
2004-10-01;1;10;2004;HS;Zeitschriften;Magazin;5
2004-10-01;1;10;2004;HS;Lebensmittel;Süsses;6
2004-10-01;1;10;2004;RP;Zeitschriften;Tageszeitung;11
2004-10-01;1;10;2004;RP;Schreibwaren;Stifte;8
2004-10-01;1;10;2004;BY;Schreibwaren;Stifte;8
2004-10-01;1;10;2004;HS;Zeitschriften;Tageszeitung;3
2004-10-01;1;10;2004;RP;Zeitschriften;Tageszeitung;3
2004-10-02;2;10;2004;BW;Schreibwaren;Stifte;7
2004-10-02;2;10;2004;BY;Schreibwaren;Stifte;6
2004-10-02;2;10;2004;RP;Zeitschriften;Tageszeitung;12
2004-10-02;2;10;2004;HS;Lebensmittel;Gebäck;8
2004-10-02;2;10;2004;BW;Schreibwaren;Stifte;6
2004-10-02;2;10;2004;BY;Lebensmittel;Süsses;5
2004-10-02;2;10;2004;HS;Lebensmittel;Süsses;1
2004-10-02;2;10;2004;BW;Zeitschriften;Tageszeitung;9
2004-10-03;3;10;2004;BY;Zeitschriften;Magazin;7
2004-10-03;3;10;2004;HS;Zeitschriften;Magazin;10
2004-10-03;3;10;2004;BY;Lebensmittel;Süsses;7
2004-10-03;3;10;2004;BW;Zeitschriften;Tageszeitung;3
2004-10-03;3;10;2004;HS;Schreibwaren;Stifte;8
2004-10-03;3;10;2004;HS;Lebensmittel;Süsses;5
2004-10-03;3;10;2004;HS;Zeitschriften;Magazin;11
2004-10-03;3;10;2004;BY;Lebensmittel;Gebäck;1
2004-10-03;3;10;2004;BY;Lebensmittel;Gebäck;12
2004-10-03;3;10;2004;BY;Schreibwaren;Stifte;1
2004-10-03;3;10;2004;BY;Lebensmittel;Gebäck;4
2004-10-03;3;10;2004;HS;Lebensmittel;Süsses;13
2004-10-04;4;10;2004;BW;Schreibwaren;Papier;1
2004-10-04;4;10;2004;RP;Schreibwaren;Papier;12
2004-10-04;4;10;2004;BW;Lebensmittel;Süsses;6
2004-10-04;4;10;2004;BY;Zeitschriften;Magazin;11
2004-10-05;5;10;2004;BY;Lebensmittel;Süsses;8
